20,15,252.59948444639124,293.73032095983945
20,615,159.5603200000005,446.42044444444485
20,738,153.37200000000166,460.0533333333328
20,908,378.21360002001825,284.2064445991257
21,15,269.77818666958115,299.1500740323518
21,615,159.5656685714505,446.4317307931516
21,738,153.32750666675565,460.05065432273784
21,908,393.9983999999981,274.013333333333
22,15,286.13427048353856,303.60169297327764
22,615,159.52653714337202,446.465678731133
22,738,153.267437837917,460.0610610600184
22,908,407.64566667908184,266.1875309785877
23,15,302.09764572530617,306.3825394599173
23,615,159.53024000012533,446.4324920637674
23,738,153.27760000000694,460.09629629629643
23,908,421.0655999999972,259.4814814814828
24,15,318.32640000278053,308.41635558884417
24,615,159.48100201129137,446.4861791843868
24,738,153.15886666684833,460.1512592555765
24,908,434.45840000000544,251.9829629629642
25,15,333.92747637331246,307.13959740482744
25,615,159.4670223546859,446.52828553683776
25,738,153.06522522538444,460.16960293706586
25,908,446.0373333474877,243.28271608218444
26,15,349.3024145537106,299.472188624935
26,615,159.4402429629656,446.5306666666673
26,738,153.02639999999315,460.18296296296256
26,908,454.2344000245521,229.52774418145427
27,15,363.9463360027798,290.7872592852525
27,615,159.42740622225074,446.53907160430316
27,738,153.1844088889443,460.1573662562313
27,908,462.70640000000753,216.02222222222656
28,15,376.4288640041672,283.3742222612119
28,615,159.41191441272053,446.5513128747036
28,738,153.13216428594956,460.16543651126665
28,908,471.75236367341427,200.50424253782117
29,15,386.4575999999954,277.91303703703704
29,615,159.34216571428465,446.58186772488807
29,738,153.14000000000192,460.1644444444448
29,908,481.5304000000026,182.69629629629657
30,15,395.1035200012256,273.26592593659905
30,615,159.07486222385728,446.55044936768974
30,738,152.71037765366486,460.1174218914954
30,908,493.24181825103324,165.09340090120418
31,15,402.5771418204022,269.10965658680055
31,615,159.0520126988349,446.56717318839065
31,738,152.4799000005828,460.043478824949
31,1005,7.177599999996575,289.27022222222297
32,15,409.6139801333902,265.6196511591451
32,615,158.68791428571626,446.14556613754263
32,738,152.25839999999948,459.87407407407477
32,1005,24.07983999999942,290.3533333333359
33,15,416.88982110831944,262.58119389888157
33,615,158.85017833606636,446.51372458646944
33,738,152.252000022537,459.90037025339393
33,1005,39.811840000002114,285.8370370370396
34,15,424.269585455429,259.1317037126193
34,615,159.19274458401674,446.97391262810225
34,738,152.29487143773213,459.94048938316047
34,1005,55.98960000058355,280.8548148258858
35,15,431.7822143756905,255.37887833863238
35,615,158.4809599999994,446.7481481481492
35,738,152.30639999999767,459.9422222222218
35,1005,72.56487228714491,279.21290235800745
36,15,439.0828982894368,251.75794712418264
36,615,158.5708577954574,447.3182520920509
36,738,152.33992889054093,459.96240740400606
36,1005,89.24694842980898,277.1567609222574
37,15,445.1938560009262,245.67422223221968
37,615,159.08297159402989,447.6603619729014
37,738,152.41771428780453,460.03851852241075
37,1005,105.56026909217962,276.17275421687725
38,15,450.6563200000005,236.27762962963007
38,615,158.84151428629136,447.7941164041384
38,738,152.35040000000026,459.9948148148145
38,1005,121.57583030578849,274.8716498718093
39,15,457.4103272834259,226.66033673709362
39,615,158.44284722288194,447.8943950548284
39,738,152.33783111223147,459.9948806551164
39,1005,138.70598400402173,271.5025482215978
